52;TEXTíCULOS ;Sylvia Plath;Ficcao Cientifica;https://www.saraiva.com.br/texticulos-90408/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
53;Minutos de Reflexão - Busque Significado em Suas Ações e Controle a Sua Vida ;William Faulkner;Aventura;https://www.saraiva.com.br/minutos-de-reflexao---busque-significado-em-suas-acoes-e-controle-a-sua-vida-90437/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
54;DESEJO                                          02 ;J.R.R. Tolkien;Fantasia;https://www.saraiva.com.br/desejo------------------------------------------02-90423/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
55;Box Obras de Mário de Andrade ;Harper Lee;Historia;https://www.saraiva.com.br/box-obras-de-mario-de-andrade/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
56;Tudo é rio ;Albert Camus;Romance;https://www.saraiva.com.br/tudo-e-rio/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
57;Livre Cinquenta Tons de Liberdade Pelos Olhos de Christian ;Arthur Conan Doyle;Historia;https://www.saraiva.com.br/livre-cinquenta-tons-de-liberdade-pelos-olhos-de-christian/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
58;DIVINA COMEDIA_BOX, A ;Zadie Smith;Historia;https://www.saraiva.com.br/divina-comedia_box-a-9321/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
59;KIT COMPLETO ESTILHAçA-ME + A MAGIA DO INVERNO - POCKET ;Margaret Atwood;Aventura;https://www.saraiva.com.br/kit-completo-estilhaca-me---a-magia-do-inverno---pocket-90516/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
60;O curioso caso de Benjamin Button (seguido de Bernice corta o cabelo) ;Ayn Rand;Infantil;https://www.saraiva.com.br/o-curioso-caso-de-benjamin-button--seguido-de-bernice-corta-o-cabelo-/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
61;Histórias Das Histórias Que Contei ;Zadie Smith;Historia;https://www.saraiva.com.br/historias-das-historias-que-contei-194460/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
62;Através da Minha Janela Os Irmãos Hidalgo - Vol. 1 ;Alice Walker;Ficcao Cientifica;https://www.saraiva.com.br/atraves-da-minha-janela-os-irmaos-hidalgo---vol--1/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
63;ELIZE MATSUNAGA: A MULHER QUE ESQUARTEJOU O MARIDO ;Hermann Hesse;Ficcao Cientifica;https://www.saraiva.com.br/elize-matsunaga--a-mulher-que-esquartejou-o-marido-8576/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
64;Quincas Borba ;Jane Austen;Ficcao Cientifica;https://www.saraiva.com.br/quincas-borba/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
65;A CASA DE PRAIA: CONTO ;Charlotte Bronte;Fantasia;https://www.saraiva.com.br/a-casa-de-praia--conto-92412/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
66;VIDA DE DROGA ;Leo Tolstoy;Ficcao Cientifica;https://www.saraiva.com.br/vida-de-droga-90434/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
67;Assassinato no Expresso do Oriente ;J.K. Rowling;Infantil;https://www.saraiva.com.br/assassinato-no-expresso-do-oriente/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
68;NEUROANATOMIA: PINTAR PARA APRENDER ;Sylvia Plath;Infantil;https://www.saraiva.com.br/neuroanatomia--pintar-para-aprender-90536/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
69;EAST OF WEST - A BATALHA DO APOCALIPSE: VOLUME 4 ;Agatha Christie;Historia;https://www.saraiva.com.br/east-of-west---a-batalha-do-apocalipse--volume-4-91878/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
70;FUI VITIMA DE LAWFARE ;Mark Twain;Historia;https://www.saraiva.com.br/fui-vitima-de-lawfare-91875/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
71;TARDE ;Thomas Mann;Misterio;https://www.saraiva.com.br/tarde-7132/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
72;SILVIO SANTOS - A BIOGRAFIA ;Franz Kafka;Historia;https://www.saraiva.com.br/silvio-santos---a-biografia-9088/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
73;Os melhores contos ;Margaret Atwood;Fantasia;https://www.saraiva.com.br/os-melhores-contos-258922/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
74;Crime e castigo ;Maya Angelou;Infantil;https://www.saraiva.com.br/crime-e-castigo/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
75;ANALISE DE CONTEUDO ;George Orwell;Ficcao Cientifica;https://www.saraiva.com.br/analise-de-conteudo-90519/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
76;ATRAVES DO FOGO ;Hermann Hesse;Romance;https://www.saraiva.com.br/atraves-do-fogo-90858/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
77;PASSAROS E OUTRAS AVES DA CIDADE DE SAO PAULO ;Charlotte Bronte;Misterio;https://www.saraiva.com.br/passaros-e-outras-aves-da-cidade-de-sao-paulo-16544/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
78;SER COMO O RIO QUE FLUI                         01 ;Toni Morrison;Romance;https://www.saraiva.com.br/ser-como-o-rio-que-flui-------------------------01-23304/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
79;CALMARIA FORÇADA ;James Joyce;Historia;https://www.saraiva.com.br/calmaria-forcada-7080/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
80;ELEMENTOS DO PODER ;Stephen King;Ficcao Cientifica;https://www.saraiva.com.br/elementos-do-poder-90801/p;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent aliquet, nisi nec gravida venenatis, ex eros pellentesque erat, et scelerisque ipsum orci in arcu. Donec id purus eget urna aliquet tristique. Ut non nisi euismod, aliquam sapien vitae, aliquet mauris. Donec nec mauris vel odio suscipit aliquam. Nullam vitae felis eget augue bibendum lacinia. Suspendisse potenti. Nulla facilisi. Proin at dui at mi consectetur molestie. Praesent semper, massa sit amet dictum venenatis, massa eros ultricies lacus, sit amet cursus enim lorem et nisi. Etiam id leo sed justo feugiat accumsan. Maecenas ut tellus vitae nunc lacinia malesuada. Donec nec metus et diam porta aliquam. Aenean ultricies, velit in ultricies malesuada, ligula metus eleifend eros, sit amet ultricies est justo ac dui. Nulla facilisi. Sed quis semper quam. Donec quis libero vitae ante fermentum tincidunt.
